"Repository","Commit","Date","Month","Category","Language","Path","Additions","Deletions","Net"
"Frontend","dd1c3a5","2026-07-16","2026-07","Documentation","Markdown","scripts/linux/README.md","3","0","3"
"Frontend","dd1c3a5","2026-07-16","2026-07","Script","PowerShell","scripts/windows/check-repo.ps1","121","0","121"
"Frontend","dd1c3a5","2026-07-16","2026-07","Script","PowerShell","scripts/windows/sync-backend-docs.ps1","81","0","81"
"Frontend","121af3c","2026-07-17","2026-07","FlutterBusiness","Dart","apps/mobile/lib/app/theme/app_theme.dart","81","7","74"
"Frontend","121af3c","2026-07-17","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/auth/presentation/pages/authenticated_placeholder_page.dart","78","32","46"
"Frontend","121af3c","2026-07-17","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/auth/presentation/pages/login_page.dart","97","90","7"
"Frontend","121af3c","2026-07-17","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/auth/presentation/pages/register_page.dart","119","103","16"
"Frontend","121af3c","2026-07-17","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/onboarding/presentation/pages/onboarding_page.dart","276","153","123"
"Frontend","121af3c","2026-07-17","2026-07","FlutterBusiness","Dart","apps/mobile/lib/shared/design_system/app_colors.dart","17","0","17"
"Frontend","121af3c","2026-07-17","2026-07","FlutterBusiness","Dart","apps/mobile/lib/shared/design_system/app_design_tokens.dart","5","0","5"
"Frontend","121af3c","2026-07-17","2026-07","FlutterBusiness","Dart","apps/mobile/lib/shared/design_system/app_radius.dart","6","0","6"
"Frontend","121af3c","2026-07-17","2026-07","FlutterBusiness","Dart","apps/mobile/lib/shared/design_system/app_shadows.dart","7","0","7"
"Frontend","121af3c","2026-07-17","2026-07","FlutterBusiness","Dart","apps/mobile/lib/shared/design_system/app_spacing.dart","10","0","10"
"Frontend","121af3c","2026-07-17","2026-07","FlutterBusiness","Dart","apps/mobile/lib/shared/design_system/app_typography.dart","24","0","24"
"Frontend","121af3c","2026-07-17","2026-07","FlutterBusiness","Dart","apps/mobile/lib/shared/widgets/app_entity_avatar.dart","77","0","77"
"Frontend","121af3c","2026-07-17","2026-07","FlutterBusiness","Dart","apps/mobile/lib/shared/widgets/app_player_avatar.dart","28","0","28"
"Frontend","121af3c","2026-07-17","2026-07","FlutterBusiness","Dart","apps/mobile/lib/shared/widgets/app_primary_button.dart","31","0","31"
"Frontend","121af3c","2026-07-17","2026-07","FlutterBusiness","Dart","apps/mobile/lib/shared/widgets/app_secondary_button.dart","24","0","24"
"Frontend","121af3c","2026-07-17","2026-07","FlutterBusiness","Dart","apps/mobile/lib/shared/widgets/app_section_header.dart","38","0","38"
"Frontend","121af3c","2026-07-17","2026-07","FlutterBusiness","Dart","apps/mobile/lib/shared/widgets/app_selection_card.dart","64","0","64"
"Frontend","121af3c","2026-07-17","2026-07","FlutterBusiness","Dart","apps/mobile/lib/shared/widgets/app_state_view.dart","60","0","60"
"Frontend","121af3c","2026-07-17","2026-07","FlutterBusiness","Dart","apps/mobile/lib/shared/widgets/app_team_logo.dart","29","0","29"
"Frontend","121af3c","2026-07-17","2026-07","FlutterBusiness","Dart","apps/mobile/lib/shared/widgets/app_text_field.dart","47","0","47"
"Frontend","121af3c","2026-07-17","2026-07","FlutterBusiness","Dart","apps/mobile/lib/shared/widgets/auth_brand_header.dart","72","0","72"
"Frontend","121af3c","2026-07-17","2026-07","Documentation","Markdown","apps/mobile/README.md","6","0","6"
"Frontend","121af3c","2026-07-17","2026-07","FlutterTest","Dart","apps/mobile/test/f03_1_visual_baseline_test.dart","351","0","351"
"Frontend","121af3c","2026-07-17","2026-07","Documentation","Markdown","docs/00_DOCUMENT_MAP.md","3","1","2"
"Frontend","121af3c","2026-07-17","2026-07","Documentation","Markdown","docs/04_FRONTEND_ARCHITECTURE.md","6","2","4"
"Frontend","121af3c","2026-07-17","2026-07","Documentation","Markdown","docs/06_UI_INTERACTION_SPEC.md","4","2","2"
"Frontend","121af3c","2026-07-17","2026-07","Documentation","Markdown","docs/10_VALIDATION_AND_SMOKE_GUIDE.md","13","1","12"
"Frontend","121af3c","2026-07-17","2026-07","Documentation","Markdown","docs/11_CODEX_TASK_PLAN.md","3","2","1"
"Frontend","121af3c","2026-07-17","2026-07","Documentation","Markdown","docs/13_CLIENT_UI_VISUAL_BASELINE.md","103","0","103"
"Frontend","121af3c","2026-07-17","2026-07","Documentation","Markdown","README.md","3","1","2"
"Frontend","121af3c","2026-07-17","2026-07","Documentation","Markdown","reports/F03_1_EXECUTION_REPORT.md","55","0","55"
"Frontend","121af3c","2026-07-17","2026-07","Documentation","Markdown","reports/F03_UI_REVIEW.md","38","0","38"
"Frontend","121af3c","2026-07-17","2026-07","Script","PowerShell","scripts/windows/check-f03-1.ps1","51","0","51"
"Frontend","121af3c","2026-07-17","2026-07","Script","PowerShell","scripts/windows/check-mobile-f03-1.ps1","79","0","79"
"Frontend","3a3261d","2026-07-17","2026-07","Configuration","EXAMPLE","apps/admin/.env.example","2","0","2"
"Frontend","3a3261d","2026-07-17","2026-07","Configuration","TypeScript","apps/admin/env.d.ts","9","0","9"
"Frontend","3a3261d","2026-07-17","2026-07","Configuration","JSON","apps/admin/package.json","2","0","2"
"Frontend","3a3261d","2026-07-17","2026-07","Documentation","Markdown","apps/admin/README.md","7","1","6"
"Frontend","3a3261d","2026-07-17","2026-07","VueTest","TypeScript","apps/admin/src/__tests__/api.spec.ts","193","0","193"
"Frontend","3a3261d","2026-07-17","2026-07","VueTest","TypeScript","apps/admin/src/__tests__/env.spec.ts","30","0","30"
"Frontend","3a3261d","2026-07-17","2026-07","VueBusiness","TypeScript","apps/admin/src/api/client.ts","19","0","19"
"Frontend","3a3261d","2026-07-17","2026-07","VueBusiness","TypeScript","apps/admin/src/api/errors.ts","74","0","74"
"Frontend","3a3261d","2026-07-17","2026-07","VueBusiness","TypeScript","apps/admin/src/api/interceptors.ts","27","0","27"
"Frontend","3a3261d","2026-07-17","2026-07","VueBusiness","TypeScript","apps/admin/src/api/pagination.ts","36","0","36"
"Frontend","3a3261d","2026-07-17","2026-07","VueBusiness","TypeScript","apps/admin/src/api/request.ts","52","0","52"
"Frontend","3a3261d","2026-07-17","2026-07","VueBusiness","TypeScript","apps/admin/src/api/response.ts","53","0","53"
"Frontend","3a3261d","2026-07-17","2026-07","VueBusiness","TypeScript","apps/admin/src/config/env.ts","48","0","48"
"Frontend","3a3261d","2026-07-17","2026-07","VueBusiness","TypeScript","apps/admin/src/config/env.types.ts","11","0","11"
"Frontend","3a3261d","2026-07-17","2026-07","FlutterBusiness","Dart","apps/mobile/lib/app/config/app_config.dart","49","0","49"
"Frontend","3a3261d","2026-07-17","2026-07","FlutterBusiness","Dart","apps/mobile/lib/app/config/app_environment.dart","18","0","18"
"Frontend","3a3261d","2026-07-17","2026-07","FlutterBusiness","Dart","apps/mobile/lib/core/network/api_client.dart","74","0","74"
"Frontend","3a3261d","2026-07-17","2026-07","FlutterBusiness","Dart","apps/mobile/lib/core/network/api_response.dart","63","0","63"
"Frontend","3a3261d","2026-07-17","2026-07","FlutterBusiness","Dart","apps/mobile/lib/core/network/dio_exception_mapper.dart","42","0","42"
"Frontend","3a3261d","2026-07-17","2026-07","FlutterBusiness","Dart","apps/mobile/lib/core/network/network_exceptions.dart","57","0","57"
"Frontend","3a3261d","2026-07-17","2026-07","FlutterBusiness","Dart","apps/mobile/lib/core/network/network_providers.dart","35","0","35"
"Frontend","3a3261d","2026-07-17","2026-07","FlutterBusiness","Dart","apps/mobile/lib/core/network/page_result.dart","49","0","49"
"Frontend","3a3261d","2026-07-17","2026-07","FlutterBusiness","Dart","apps/mobile/lib/core/network/request_interceptors.dart","22","0","22"
"Frontend","3a3261d","2026-07-17","2026-07","Configuration","YAML","apps/mobile/pubspec.yaml","2","0","2"
"Frontend","3a3261d","2026-07-17","2026-07","Documentation","Markdown","apps/mobile/README.md","10","2","8"
"Frontend","3a3261d","2026-07-17","2026-07","FlutterTest","Dart","apps/mobile/test/app/config/app_config_test.dart","38","0","38"
"Frontend","3a3261d","2026-07-17","2026-07","FlutterTest","Dart","apps/mobile/test/core/network/api_client_test.dart","238","0","238"
"Frontend","3a3261d","2026-07-17","2026-07","Documentation","Markdown","docs/03_TECH_STACK.md","8","4","4"
"Frontend","3a3261d","2026-07-17","2026-07","Documentation","Markdown","docs/04_FRONTEND_ARCHITECTURE.md","9","6","3"
"Frontend","3a3261d","2026-07-17","2026-07","Documentation","Markdown","docs/05_API_INTEGRATION.md","17","15","2"
"Frontend","3a3261d","2026-07-17","2026-07","Documentation","Markdown","docs/07_AUTH_ROUTING_SECURITY.md","10","10","0"
"Frontend","3a3261d","2026-07-17","2026-07","Documentation","Markdown","docs/08_BUILD_DEPLOYMENT_GUIDE.md","7","3","4"
"Frontend","3a3261d","2026-07-17","2026-07","Documentation","Markdown","docs/10_VALIDATION_AND_SMOKE_GUIDE.md","14","2","12"
"Frontend","3a3261d","2026-07-17","2026-07","Documentation","Markdown","docs/11_CODEX_TASK_PLAN.md","3","3","0"
"Frontend","3a3261d","2026-07-17","2026-07","Documentation","Markdown","docs/12_LOCAL_DEVELOPMENT_ENVIRONMENT.md","8","4","4"
"Frontend","3a3261d","2026-07-17","2026-07","Documentation","Markdown","README.md","4","4","0"
"Frontend","3a3261d","2026-07-17","2026-07","Documentation","Markdown","reports/F02_EXECUTION_REPORT.md","88","0","88"
"Frontend","3a3261d","2026-07-17","2026-07","Script","PowerShell","scripts/windows/check-admin-f02.ps1","67","0","67"
"Frontend","3a3261d","2026-07-17","2026-07","Script","PowerShell","scripts/windows/check-f02.ps1","22","0","22"
"Frontend","3a3261d","2026-07-17","2026-07","Script","PowerShell","scripts/windows/check-mobile-f02.ps1","76","0","76"
"Frontend","cd36d12","2026-07-17","2026-07","Configuration","XML","apps/mobile/android/app/src/debug/AndroidManifest.xml","2","5","-3"
"Frontend","cd36d12","2026-07-17","2026-07","Configuration","XML","apps/mobile/android/app/src/main/AndroidManifest.xml","6","18","-12"
"Frontend","cd36d12","2026-07-17","2026-07","FlutterBusiness","Dart","apps/mobile/lib/app/app.dart","36","10","26"
"Frontend","cd36d12","2026-07-17","2026-07","FlutterBusiness","Dart","apps/mobile/lib/app/router/app_router.dart","38","7","31"
"Frontend","cd36d12","2026-07-17","2026-07","FlutterBusiness","Dart","apps/mobile/lib/app/router/auth_redirect.dart","15","0","15"
"Frontend","cd36d12","2026-07-17","2026-07","FlutterBusiness","Dart","apps/mobile/lib/app/router/route_names.dart","5","1","4"
"Frontend","cd36d12","2026-07-17","2026-07","FlutterBusiness","Dart","apps/mobile/lib/core/auth/auth_providers.dart","19","0","19"
"Frontend","cd36d12","2026-07-17","2026-07","FlutterBusiness","Dart","apps/mobile/lib/core/auth/secure_token_storage.dart","21","0","21"
"Frontend","cd36d12","2026-07-17","2026-07","FlutterBusiness","Dart","apps/mobile/lib/core/auth/token_storage.dart","26","0","26"
"Frontend","cd36d12","2026-07-17","2026-07","FlutterBusiness","Dart","apps/mobile/lib/core/auth/token_storage_provider.dart","9","0","9"
"Frontend","cd36d12","2026-07-17","2026-07","FlutterBusiness","Dart","apps/mobile/lib/core/network/media_url_resolver.dart","10","0","10"
"Frontend","cd36d12","2026-07-17","2026-07","FlutterBusiness","Dart","apps/mobile/lib/core/network/network_providers.dart","9","4","5"
"Frontend","cd36d12","2026-07-17","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/auth/data/auth_api.dart","31","0","31"
"Frontend","cd36d12","2026-07-17","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/auth/data/auth_repository.dart","65","0","65"
"Frontend","cd36d12","2026-07-17","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/auth/domain/auth_session.dart","31","0","31"
"Frontend","cd36d12","2026-07-17","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/auth/domain/auth_user.dart","55","0","55"
"Frontend","cd36d12","2026-07-17","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/auth/presentation/controllers/auth_controller.dart","190","0","190"
"Frontend","cd36d12","2026-07-17","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/auth/presentation/pages/authenticated_placeholder_page.dart","51","0","51"
"Frontend","cd36d12","2026-07-17","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/auth/presentation/pages/bootstrap_page.dart","54","0","54"
"Frontend","cd36d12","2026-07-17","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/auth/presentation/pages/login_page.dart","150","0","150"
"Frontend","cd36d12","2026-07-17","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/auth/presentation/pages/register_page.dart","165","0","165"
"Frontend","cd36d12","2026-07-17","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/onboarding/data/onboarding_api.dart","27","0","27"
"Frontend","cd36d12","2026-07-17","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/onboarding/data/onboarding_repository.dart","32","0","32"
"Frontend","cd36d12","2026-07-17","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/onboarding/domain/onboarding_models.dart","136","0","136"
"Frontend","cd36d12","2026-07-17","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/onboarding/presentation/controllers/onboarding_controller.dart","159","0","159"
"Frontend","cd36d12","2026-07-17","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/onboarding/presentation/pages/onboarding_page.dart","203","0","203"
"Frontend","cd36d12","2026-07-17","2026-07","Configuration","YAML","apps/mobile/pubspec.yaml","1","0","1"
"Frontend","cd36d12","2026-07-17","2026-07","Documentation","Markdown","apps/mobile/README.md","15","17","-2"
"Frontend","cd36d12","2026-07-17","2026-07","FlutterTest","Dart","apps/mobile/test/app/router/auth_redirect_test.dart","29","0","29"
"Frontend","cd36d12","2026-07-17","2026-07","FlutterTest","Dart","apps/mobile/test/features/auth/auth_controller_test.dart","196","0","196"
"Frontend","cd36d12","2026-07-17","2026-07","FlutterTest","Dart","apps/mobile/test/features/auth/auth_repository_test.dart","65","0","65"
"Frontend","cd36d12","2026-07-17","2026-07","FlutterTest","Dart","apps/mobile/test/features/onboarding/onboarding_controller_test.dart","137","0","137"
"Frontend","cd36d12","2026-07-17","2026-07","FlutterTest","Dart","apps/mobile/test/widget_test.dart","47","6","41"
"Frontend","cd36d12","2026-07-17","2026-07","FlutterTest","Dart","apps/mobile/test_local_backend/f03_auth_onboarding_test.dart","112","0","112"
"Frontend","cd36d12","2026-07-17","2026-07","Documentation","Markdown","docs/03_TECH_STACK.md","4","3","1"
"Frontend","cd36d12","2026-07-17","2026-07","Documentation","Markdown","docs/04_FRONTEND_ARCHITECTURE.md","5","4","1"
"Frontend","cd36d12","2026-07-17","2026-07","Documentation","Markdown","docs/05_API_INTEGRATION.md","8","2","6"
"Frontend","cd36d12","2026-07-17","2026-07","Documentation","Markdown","docs/06_UI_INTERACTION_SPEC.md","6","2","4"
"Frontend","cd36d12","2026-07-17","2026-07","Documentation","Markdown","docs/07_AUTH_ROUTING_SECURITY.md","6","4","2"
"Frontend","cd36d12","2026-07-17","2026-07","Documentation","Markdown","docs/08_BUILD_DEPLOYMENT_GUIDE.md","8","2","6"
"Frontend","cd36d12","2026-07-17","2026-07","Documentation","Markdown","docs/10_VALIDATION_AND_SMOKE_GUIDE.md","13","1","12"
"Frontend","cd36d12","2026-07-17","2026-07","Documentation","Markdown","docs/11_CODEX_TASK_PLAN.md","3","3","0"
"Frontend","cd36d12","2026-07-17","2026-07","Documentation","Markdown","docs/12_LOCAL_DEVELOPMENT_ENVIRONMENT.md","11","1","10"
"Frontend","cd36d12","2026-07-17","2026-07","Documentation","Markdown","docs/references/BACKEND_API_CHANGELOG.md","1","0","1"
"Frontend","cd36d12","2026-07-17","2026-07","Documentation","Markdown","README.md","10","4","6"
"Frontend","cd36d12","2026-07-17","2026-07","Documentation","Markdown","reports/F03_EXECUTION_REPORT.md","91","0","91"
"Frontend","cd36d12","2026-07-17","2026-07","Script","PowerShell","scripts/windows/check-f03.ps1","19","0","19"
"Frontend","cd36d12","2026-07-17","2026-07","Script","PowerShell","scripts/windows/check-mobile-f03.ps1","53","0","53"
"Frontend","cd36d12","2026-07-17","2026-07","Script","PowerShell","scripts/windows/ensure-local-backend-f03.ps1","157","0","157"
"Frontend","cd36d12","2026-07-17","2026-07","Script","PowerShell","scripts/windows/smoke-mobile-auth-f03.ps1","34","0","34"
"Frontend","cd36d12","2026-07-17","2026-07","Script","PowerShell","scripts/windows/status-local-backend-f03.ps1","39","0","39"
"Frontend","cd36d12","2026-07-17","2026-07","Script","PowerShell","scripts/windows/stop-local-backend-f03.ps1","26","0","26"
"Frontend","ea2200f","2026-07-17","2026-07","Configuration","GITIGNORE",".gitignore","7","0","7"
"Frontend","ea2200f","2026-07-17","2026-07","Configuration","EDITORCONFIG","apps/admin/.editorconfig","8","0","8"
"Frontend","ea2200f","2026-07-17","2026-07","Configuration","GITATTRIBUTES","apps/admin/.gitattributes","1","0","1"
"Frontend","ea2200f","2026-07-17","2026-07","Configuration","GITIGNORE","apps/admin/.gitignore","39","0","39"
"Frontend","ea2200f","2026-07-17","2026-07","Configuration","GITKEEP","apps/admin/.gitkeep","0","1","-1"
"Frontend","ea2200f","2026-07-17","2026-07","Configuration","JSON","apps/admin/.oxlintrc.json","10","0","10"
"Frontend","ea2200f","2026-07-17","2026-07","Configuration","JSON","apps/admin/.prettierrc.json","6","0","6"
"Frontend","ea2200f","2026-07-17","2026-07","Configuration","TypeScript","apps/admin/env.d.ts","1","0","1"
"Frontend","ea2200f","2026-07-17","2026-07","Configuration","TypeScript","apps/admin/eslint.config.ts","32","0","32"
"Frontend","ea2200f","2026-07-17","2026-07","Configuration","HTML","apps/admin/index.html","12","0","12"
"Frontend","ea2200f","2026-07-17","2026-07","Configuration","JSON","apps/admin/package.json","56","0","56"
"Frontend","ea2200f","2026-07-17","2026-07","Documentation","Markdown","apps/admin/README.md","16","2","14"
"Frontend","ea2200f","2026-07-17","2026-07","VueTest","TypeScript","apps/admin/src/__tests__/SkeletonView.spec.ts","20","0","20"
"Frontend","ea2200f","2026-07-17","2026-07","VueBusiness","Vue","apps/admin/src/App.vue","3","0","3"
"Frontend","ea2200f","2026-07-17","2026-07","VueBusiness","Vue","apps/admin/src/components/common/AppStatusCard.vue","31","0","31"
"Frontend","ea2200f","2026-07-17","2026-07","VueBusiness","TypeScript","apps/admin/src/main.ts","16","0","16"
"Frontend","ea2200f","2026-07-17","2026-07","VueBusiness","TypeScript","apps/admin/src/router/index.ts","21","0","21"
"Frontend","ea2200f","2026-07-17","2026-07","VueBusiness","TypeScript","apps/admin/src/stores/app.ts","9","0","9"
"Frontend","ea2200f","2026-07-17","2026-07","VueBusiness","SCSS","apps/admin/src/styles/index.scss","22","0","22"
"Frontend","ea2200f","2026-07-17","2026-07","VueBusiness","SCSS","apps/admin/src/styles/reset.scss","20","0","20"
"Frontend","ea2200f","2026-07-17","2026-07","VueBusiness","Vue","apps/admin/src/views/error/NotFoundView.vue","9","0","9"
"Frontend","ea2200f","2026-07-17","2026-07","VueBusiness","Vue","apps/admin/src/views/skeleton/SkeletonView.vue","15","0","15"
"Frontend","ea2200f","2026-07-17","2026-07","Configuration","JSON","apps/admin/tsconfig.app.json","18","0","18"
"Frontend","ea2200f","2026-07-17","2026-07","Configuration","JSON","apps/admin/tsconfig.json","14","0","14"
"Frontend","ea2200f","2026-07-17","2026-07","Configuration","JSON","apps/admin/tsconfig.node.json","27","0","27"
"Frontend","ea2200f","2026-07-17","2026-07","Configuration","JSON","apps/admin/tsconfig.vitest.json","19","0","19"
"Frontend","ea2200f","2026-07-17","2026-07","Configuration","TypeScript","apps/admin/vite.config.ts","18","0","18"
"Frontend","ea2200f","2026-07-17","2026-07","Configuration","TypeScript","apps/admin/vitest.config.ts","14","0","14"
"Frontend","ea2200f","2026-07-17","2026-07","Configuration","GITIGNORE","apps/mobile/.gitignore","45","0","45"
"Frontend","ea2200f","2026-07-17","2026-07","Configuration","GITKEEP","apps/mobile/.gitkeep","0","1","-1"
"Frontend","ea2200f","2026-07-17","2026-07","Configuration","METADATA","apps/mobile/.metadata","33","0","33"
"Frontend","ea2200f","2026-07-17","2026-07","Configuration","YAML","apps/mobile/analysis_options.yaml","28","0","28"
"Frontend","ea2200f","2026-07-17","2026-07","Configuration","GITIGNORE","apps/mobile/android/.gitignore","14","0","14"
"Frontend","ea2200f","2026-07-17","2026-07","Configuration","Kotlin Script","apps/mobile/android/app/build.gradle.kts","45","0","45"
"Frontend","ea2200f","2026-07-17","2026-07","Configuration","XML","apps/mobile/android/app/src/debug/AndroidManifest.xml","7","0","7"
"Frontend","ea2200f","2026-07-17","2026-07","Configuration","XML","apps/mobile/android/app/src/main/AndroidManifest.xml","45","0","45"
"Frontend","ea2200f","2026-07-17","2026-07","Configuration","Kotlin","apps/mobile/android/app/src/main/kotlin/com/southstand/tifo/MainActivity.kt","5","0","5"
"Frontend","ea2200f","2026-07-17","2026-07","Configuration","XML","apps/mobile/android/app/src/main/res/drawable/launch_background.xml","12","0","12"
"Frontend","ea2200f","2026-07-17","2026-07","Configuration","XML","apps/mobile/android/app/src/main/res/drawable-v21/launch_background.xml","12","0","12"
"Frontend","ea2200f","2026-07-17","2026-07","Configuration","XML","apps/mobile/android/app/src/main/res/values/styles.xml","18","0","18"
"Frontend","ea2200f","2026-07-17","2026-07","Configuration","XML","apps/mobile/android/app/src/main/res/values-night/styles.xml","18","0","18"
"Frontend","ea2200f","2026-07-17","2026-07","Configuration","XML","apps/mobile/android/app/src/profile/AndroidManifest.xml","7","0","7"
"Frontend","ea2200f","2026-07-17","2026-07","Configuration","Kotlin Script","apps/mobile/android/build.gradle.kts","24","0","24"
"Frontend","ea2200f","2026-07-17","2026-07","Configuration","Properties","apps/mobile/android/gradle.properties","6","0","6"
"Frontend","ea2200f","2026-07-17","2026-07","Configuration","Properties","apps/mobile/android/gradle/wrapper/gradle-wrapper.properties","5","0","5"
"Frontend","ea2200f","2026-07-17","2026-07","Configuration","Kotlin Script","apps/mobile/android/settings.gradle.kts","26","0","26"
"Frontend","ea2200f","2026-07-17","2026-07","Configuration","GITIGNORE","apps/mobile/ios/.gitignore","34","0","34"
"Frontend","ea2200f","2026-07-17","2026-07","Configuration","Plist","apps/mobile/ios/Flutter/AppFrameworkInfo.plist","24","0","24"
"Frontend","ea2200f","2026-07-17","2026-07","Configuration","Xcode Config","apps/mobile/ios/Flutter/Debug.xcconfig","1","0","1"
"Frontend","ea2200f","2026-07-17","2026-07","Configuration","Xcode Config","apps/mobile/ios/Flutter/Release.xcconfig","1","0","1"
"Frontend","ea2200f","2026-07-17","2026-07","Configuration","Xcode Project","apps/mobile/ios/Runner.xcodeproj/project.pbxproj","644","0","644"
"Frontend","ea2200f","2026-07-17","2026-07","Configuration","XCWORKSPACEDATA","apps/mobile/ios/Runner.xcodeproj/project.xcworkspace/contents.xcworkspacedata","7","0","7"
"Frontend","ea2200f","2026-07-17","2026-07","Configuration","Plist","apps/mobile/ios/Runner.xcodeproj/project.xcworkspace/xcshareddata/IDEWorkspaceChecks.plist","8","0","8"
"Frontend","ea2200f","2026-07-17","2026-07","Configuration","XCSETTINGS","apps/mobile/ios/Runner.xcodeproj/project.xcworkspace/xcshareddata/WorkspaceSettings.xcsettings","8","0","8"
"Frontend","ea2200f","2026-07-17","2026-07","Configuration","XCSCHEME","apps/mobile/ios/Runner.xcodeproj/xcshareddata/xcschemes/Runner.xcscheme","119","0","119"
"Frontend","ea2200f","2026-07-17","2026-07","Configuration","XCWORKSPACEDATA","apps/mobile/ios/Runner.xcworkspace/contents.xcworkspacedata","7","0","7"
"Frontend","ea2200f","2026-07-17","2026-07","Configuration","Plist","apps/mobile/ios/Runner.xcworkspace/xcshareddata/IDEWorkspaceChecks.plist","8","0","8"
"Frontend","ea2200f","2026-07-17","2026-07","Configuration","XCSETTINGS","apps/mobile/ios/Runner.xcworkspace/xcshareddata/WorkspaceSettings.xcsettings","8","0","8"
"Frontend","ea2200f","2026-07-17","2026-07","Configuration","SWIFT","apps/mobile/ios/Runner/AppDelegate.swift","16","0","16"
"Frontend","ea2200f","2026-07-17","2026-07","Configuration","JSON","apps/mobile/ios/Runner/Assets.xcassets/AppIcon.appiconset/Contents.json","122","0","122"
"Frontend","ea2200f","2026-07-17","2026-07","Configuration","JSON","apps/mobile/ios/Runner/Assets.xcassets/LaunchImage.imageset/Contents.json","23","0","23"
"Frontend","ea2200f","2026-07-17","2026-07","Documentation","Markdown","apps/mobile/ios/Runner/Assets.xcassets/LaunchImage.imageset/README.md","5","0","5"
"Frontend","ea2200f","2026-07-17","2026-07","Configuration","STORYBOARD","apps/mobile/ios/Runner/Base.lproj/LaunchScreen.storyboard","37","0","37"
"Frontend","ea2200f","2026-07-17","2026-07","Configuration","STORYBOARD","apps/mobile/ios/Runner/Base.lproj/Main.storyboard","26","0","26"
"Frontend","ea2200f","2026-07-17","2026-07","Configuration","Plist","apps/mobile/ios/Runner/Info.plist","70","0","70"
"Frontend","ea2200f","2026-07-17","2026-07","Configuration","H","apps/mobile/ios/Runner/Runner-Bridging-Header.h","1","0","1"
"Frontend","ea2200f","2026-07-17","2026-07","Configuration","SWIFT","apps/mobile/ios/Runner/SceneDelegate.swift","6","0","6"
"Frontend","ea2200f","2026-07-17","2026-07","Configuration","SWIFT","apps/mobile/ios/RunnerTests/RunnerTests.swift","12","0","12"
"Frontend","ea2200f","2026-07-17","2026-07","FlutterBusiness","Dart","apps/mobile/lib/app/app.dart","17","0","17"
"Frontend","ea2200f","2026-07-17","2026-07","FlutterBusiness","Dart","apps/mobile/lib/app/router/app_router.dart","18","0","18"
"Frontend","ea2200f","2026-07-17","2026-07","FlutterBusiness","Dart","apps/mobile/lib/app/router/route_names.dart","3","0","3"
"Frontend","ea2200f","2026-07-17","2026-07","FlutterBusiness","Dart","apps/mobile/lib/app/theme/app_theme.dart","11","0","11"
"Frontend","ea2200f","2026-07-17","2026-07","FlutterBusiness","Dart","apps/mobile/lib/features/skeleton/presentation/pages/skeleton_page.dart","31","0","31"
"Frontend","ea2200f","2026-07-17","2026-07","FlutterBusiness","Dart","apps/mobile/lib/main.dart","8","0","8"
"Frontend","ea2200f","2026-07-17","2026-07","Configuration","YAML","apps/mobile/pubspec.yaml","21","0","21"
"Frontend","ea2200f","2026-07-17","2026-07","Documentation","Markdown","apps/mobile/README.md","25","2","23"
"Frontend","ea2200f","2026-07-17","2026-07","FlutterTest","Dart","apps/mobile/test/widget_test.dart","13","0","13"
"Frontend","ea2200f","2026-07-17","2026-07","Documentation","Markdown","docs/00_DOCUMENT_MAP.md","6","4","2"
"Frontend","ea2200f","2026-07-17","2026-07","Documentation","Markdown","docs/03_TECH_STACK.md","43","35","8"
"Frontend","ea2200f","2026-07-17","2026-07","Documentation","Markdown","docs/04_FRONTEND_ARCHITECTURE.md","25","6","19"
"Frontend","ea2200f","2026-07-17","2026-07","Documentation","Markdown","docs/08_BUILD_DEPLOYMENT_GUIDE.md","21","15","6"
"Frontend","ea2200f","2026-07-17","2026-07","Documentation","Markdown","docs/10_VALIDATION_AND_SMOKE_GUIDE.md","16","19","-3"
"Frontend","ea2200f","2026-07-17","2026-07","Documentation","Markdown","docs/11_CODEX_TASK_PLAN.md","7","7","0"
"Frontend","ea2200f","2026-07-17","2026-07","Documentation","Markdown","docs/12_LOCAL_DEVELOPMENT_ENVIRONMENT.md","96","0","96"
"Frontend","ea2200f","2026-07-17","2026-07","Documentation","Markdown","README.md","20","8","12"
"Frontend","ea2200f","2026-07-17","2026-07","Documentation","Markdown","reports/F01_EXECUTION_REPORT.md","153","0","153"
